cell_id,DateTime,KWH/hh (per half hour) ,site_id,region
MAC000094,"22:00:00 13,02,05",0.305,G,C
MAC000094,"22:30:00 13,02,05",0.195,G,C
MAC000094,"23:00:00 13,02,05",0.157,G,C
MAC000094,"23:30:00 13,02,05",0.153,G,C
MAC000094,"00:00:00 13,03,05",0.151,G,C
MAC000094,"00:30:00 13,03,05",0.113,G,C
MAC000094,"01:00:00 13,03,05",0.107,G,C
MAC000094,"01:30:00 13,03,05",0.11,G,C
MAC000094,"02:00:00 13,03,05",0.107,G,C
MAC000094,"02:30:00 13,03,05",0.107,G,C
MAC000094,"03:00:00 13,03,05",0.117,G,C
MAC000094,"03:30:00 13,03,05",0.148,G,C
MAC000094,"04:00:00 13,03,05",0.146,G,C
MAC000094,"04:30:00 13,03,05",0.22,G,C
MAC000094,"05:00:00 13,03,05",0.124,G,C
MAC000094,"05:30:00 13,03,05",0.108,G,C
MAC000094,"06:00:00 13,03,05",0.11,G,C
MAC000094,"06:30:00 13,03,05",0.145,G,C
MAC000094,"07:00:00 13,03,05",0.147,G,C
MAC000094,"07:30:00 13,03,05",0.181,G,C
MAC000094,"08:00:00 13,03,05",0.151,G,C
MAC000094,"08:30:00 13,03,05",0.405,G,C
MAC000094,"09:00:00 13,03,05",0.19,G,C
MAC000094,"09:30:00 13,03,05",0.406,G,C
MAC000094,"10:00:00 13,03,05",0.439,G,C
MAC000094,"10:30:00 13,03,05",0.272,G,C
MAC000094,"11:00:00 13,03,05",0.281,G,C
MAC000094,"11:30:00 13,03,05",0.277,G,C
MAC000094,"12:00:00 13,03,05",0.189,G,C
MAC000094,"12:30:00 13,03,05",0.188,G,C
MAC000094,"13:00:00 13,03,05",0.191,G,C
MAC000094,"13:30:00 13,03,05",0.837,G,C
MAC000094,"14:00:00 13,03,05",0.297,G,C
MAC000094,"14:30:00 13,03,05",0.189,G,C
MAC000094,"15:00:00 13,03,05",0.188,G,C
MAC000094,"15:30:00 13,03,05",0.188,G,C
MAC000094,"16:00:00 13,03,05",0.189,G,C
MAC000094,"16:30:00 13,03,05",0.19,G,C
MAC000094,"17:00:00 13,03,05",0.344,G,C
MAC000094,"17:30:00 13,03,05",0.275,G,C
MAC000094,"18:00:00 13,03,05",0.235,G,C
MAC000094,"18:30:00 13,03,05",0.23,G,C
MAC000094,"19:00:00 13,03,05",0.244,G,C
MAC000094,"19:30:00 13,03,05",0.534,G,C
MAC000094,"20:00:00 13,03,05",0.488,G,C
MAC000094,"20:30:00 13,03,05",0.617,G,C
MAC000094,"21:00:00 13,03,05",0.573,G,C
MAC000094,"21:30:00 13,03,05",0.551,G,C
MAC000094,"22:00:00 13,03,05",0.516,G,C
MAC000094,"22:30:00 13,03,05",0.534,G,C
MAC000094,"23:00:00 13,03,05",0.189,G,C
MAC000094,"23:30:00 13,03,05",0.231,G,C
MAC000094,"00:00:00 13,04,05",0.177,G,C
MAC000094,"00:30:00 13,04,05",0.155,G,C
MAC000094,"01:00:00 13,04,05",0.15,G,C
MAC000094,"01:30:00 13,04,05",0.149,G,C
MAC000094,"02:00:00 13,04,05",0.149,G,C
MAC000094,"02:30:00 13,04,05",0.11,G,C
MAC000094,"03:00:00 13,04,05",0.113,G,C
MAC000094,"03:30:00 13,04,05",0.105,G,C
MAC000094,"04:00:00 13,04,05",0.105,G,C
MAC000094,"04:30:00 13,04,05",0.109,G,C
MAC000094,"05:00:00 13,04,05",0.106,G,C
MAC000094,"05:30:00 13,04,05",0.123,G,C
MAC000094,"06:00:00 13,04,05",0.186,G,C
MAC000094,"06:30:00 13,04,05",0.203,G,C
MAC000094,"07:00:00 13,04,05",0.179,G,C
MAC000094,"07:30:00 13,04,05",0.184,G,C
MAC000094,"08:00:00 13,04,05",0.192,G,C
MAC000094,"08:30:00 13,04,05",0.305,G,C
MAC000094,"09:00:00 13,04,05",0.394,G,C
MAC000094,"09:30:00 13,04,05",0.235,G,C
MAC000094,"10:00:00 13,04,05",0.189,G,C
MAC000094,"10:30:00 13,04,05",0.184,G,C
MAC000094,"11:00:00 13,04,05",0.385,G,C
MAC000094,"11:30:00 13,04,05",0.982,G,C
MAC000094,"12:00:00 13,04,05",0.486,G,C
MAC000094,"12:30:00 13,04,05",0.462,G,C
MAC000094,"13:00:00 13,04,05",0.416,G,C
MAC000094,"13:30:00 13,04,05",0.446,G,C
MAC000094,"14:00:00 13,04,05",0.505,G,C
MAC000094,"14:30:00 13,04,05",0.413,G,C
MAC000094,"15:00:00 13,04,05",0.361,G,C
MAC000094,"15:30:00 13,04,05",0.497,G,C
MAC000094,"16:00:00 13,04,05",0.402,G,C
MAC000094,"16:30:00 13,04,05",0.181,G,C
MAC000094,"17:00:00 13,04,05",0.127,G,C
MAC000094,"17:30:00 13,04,05",0.189,G,C
MAC000094,"18:00:00 13,04,05",0.174,G,C
MAC000094,"18:30:00 13,04,05",0.18,G,C
MAC000094,"19:00:00 13,04,05",0.125,G,C
MAC000094,"19:30:00 13,04,05",0.126,G,C
MAC000094,"20:00:00 13,04,05",0.117,G,C
MAC000094,"20:30:00 13,04,05",0.153,G,C
MAC000094,"21:00:00 13,04,05",0.54,G,C
MAC000094,"21:30:00 13,04,05",0.385,G,C
MAC000094,"22:00:00 13,04,05",0.825,G,C
MAC000094,"22:30:00 13,04,05",0.549,G,C
MAC000094,"23:00:00 13,04,05",0.52,G,C
MAC000094,"23:30:00 13,04,05",0.784,G,C
MAC000094,"00:00:00 13,05,05",1.113,G,C
MAC000094,"00:30:00 13,05,05",0.216,G,C
MAC000094,"01:00:00 13,05,05",0.267,G,C
MAC000094,"01:30:00 13,05,05",0.23,G,C
MAC000094,"02:00:00 13,05,05",0.16,G,C
MAC000094,"02:30:00 13,05,05",0.158,G,C
MAC000094,"03:00:00 13,05,05",0.153,G,C
MAC000094,"03:30:00 13,05,05",0.112,G,C
MAC000094,"04:00:00 13,05,05",0.131,G,C
MAC000094,"04:30:00 13,05,05",0.461,G,C
MAC000094,"05:00:00 13,05,05",0.975,G,C
MAC000094,"05:30:00 13,05,05",0.498,G,C
MAC000094,"06:00:00 13,05,05",0.192,G,C
MAC000094,"06:30:00 13,05,05",0.189,G,C
MAC000094,"07:00:00 13,05,05",0.24,G,C
MAC000094,"07:30:00 13,05,05",0.277,G,C
MAC000094,"08:00:00 13,05,05",0.431,G,C
MAC000094,"08:30:00 13,05,05",0.264,G,C
MAC000094,"09:00:00 13,05,05",0.416,G,C
MAC000094,"09:30:00 13,05,05",0.166,G,C
MAC000094,"10:00:00 13,05,05",0.165,G,C
MAC000094,"10:30:00 13,05,05",0.139,G,C
MAC000094,"11:00:00 13,05,05",0.204,G,C
MAC000094,"11:30:00 13,05,05",0.147,G,C
MAC000094,"12:00:00 13,05,05",0.157,G,C
MAC000094,"12:30:00 13,05,05",0.203,G,C
MAC000094,"13:00:00 13,05,05",0.199,G,C
MAC000094,"13:30:00 13,05,05",0.157,G,C
MAC000094,"14:00:00 13,05,05",0.212,G,C
MAC000094,"14:30:00 13,05,05",0.251,G,C
MAC000094,"15:00:00 13,05,05",0.179,G,C
MAC000094,"15:30:00 13,05,05",0.186,G,C
MAC000094,"16:00:00 13,05,05",0.186,G,C
MAC000094,"16:30:00 13,05,05",0.184,G,C
MAC000094,"17:00:00 13,05,05",0.149,G,C
MAC000094,"17:30:00 13,05,05",0.256,G,C
MAC000094,"18:00:00 13,05,05",0.206,G,C
MAC000094,"18:30:00 13,05,05",0.205,G,C
MAC000094,"19:00:00 13,05,05",0.184,G,C
MAC000094,"19:30:00 13,05,05",0.26,G,C
MAC000094,"20:00:00 13,05,05",0.241,G,C
MAC000094,"20:30:00 13,05,05",0.383,G,C
MAC000094,"21:00:00 13,05,05",0.585,G,C
MAC000094,"21:30:00 13,05,05",0.483,G,C
MAC000094,"22:00:00 13,05,05",0.469,G,C
MAC000094,"22:30:00 13,05,05",0.382,G,C
MAC000094,"23:00:00 13,05,05",0.597,G,C
MAC000094,"23:30:00 13,05,05",1.617,G,C
MAC000094,"00:00:00 13,06,05",0.604,G,C
MAC000094,"00:30:00 13,06,05",0.501,G,C
MAC000094,"01:00:00 13,06,05",0.485,G,C
MAC000094,"01:30:00 13,06,05",0.429,G,C
MAC000094,"02:00:00 13,06,05",0.454,G,C
MAC000094,"02:30:00 13,06,05",0.364,G,C
MAC000094,"03:00:00 13,06,05",0.448,G,C
MAC000094,"03:30:00 13,06,05",0.166,G,C
MAC000094,"04:00:00 13,06,05",0.15,G,C
MAC000094,"04:30:00 13,06,05",0.156,G,C
MAC000094,"05:00:00 13,06,05",0.16,G,C
MAC000094,"05:30:00 13,06,05",0.126,G,C
MAC000094,"06:00:00 13,06,05",0.111,G,C
MAC000094,"06:30:00 13,06,05",0.135,G,C
MAC000094,"07:00:00 13,06,05",0.165,G,C
MAC000094,"07:30:00 13,06,05",0.149,G,C
MAC000094,"08:00:00 13,06,05",0.191,G,C
MAC000094,"08:30:00 13,06,05",0.393,G,C
MAC000094,"09:00:00 13,06,05",0.157,G,C
MAC000094,"09:30:00 13,06,05",0.152,G,C
MAC000094,"10:00:00 13,06,05",0.279,G,C
MAC000094,"10:30:00 13,06,05",0.375,G,C
MAC000094,"11:00:00 13,06,05",0.902,G,C
MAC000094,"11:30:00 13,06,05",0.568,G,C
MAC000094,"12:00:00 13,06,05",0.598,G,C
MAC000094,"12:30:00 13,06,05",0.355,G,C
MAC000094,"13:00:00 13,06,05",0.433,G,C
MAC000094,"13:30:00 13,06,05",0.51,G,C
MAC000094,"14:00:00 13,06,05",0.706,G,C
MAC000094,"14:30:00 13,06,05",0.483,G,C
MAC000094,"15:00:00 13,06,05",0.464,G,C
MAC000094,"15:30:00 13,06,05",0.474,G,C
MAC000094,"16:00:00 13,06,05",0.345,G,C
MAC000094,"16:30:00 13,06,05",0.231,G,C
MAC000094,"17:00:00 13,06,05",0.168,G,C
MAC000094,"17:30:00 13,06,05",0.174,G,C
MAC000094,"18:00:00 13,06,05",0.159,G,C
MAC000094,"18:30:00 13,06,05",0.159,G,C
MAC000094,"19:00:00 13,06,05",0.158,G,C
MAC000094,"19:30:00 13,06,05",0.15,G,C
MAC000094,"20:00:00 13,06,05",0.127,G,C
MAC000094,"20:30:00 13,06,05",0.126,G,C
MAC000094,"21:00:00 13,06,05",0.176,G,C
MAC000094,"21:30:00 13,06,05",0.159,G,C
MAC000094,"22:00:00 13,06,05",0.158,G,C
MAC000094,"22:30:00 13,06,05",0.176,G,C
MAC000094,"23:00:00 13,06,05",0.121,G,C
MAC000094,"23:30:00 13,06,05",0.111,G,C
MAC000094,"00:00:00 13,07,05",0.11,G,C
MAC000094,"00:30:00 13,07,05",0.151,G,C
MAC000094,"01:00:00 13,07,05",0.151,G,C
MAC000094,"01:30:00 13,07,05",0.112,G,C
MAC000094,"02:00:00 13,07,05",0.109,G,C
MAC000094,"02:30:00 13,07,05",0.117,G,C
MAC000094,"03:00:00 13,07,05",0.199,G,C
MAC000094,"03:30:00 13,07,05",0.164,G,C
MAC000094,"04:00:00 13,07,05",0.115,G,C
MAC000094,"04:30:00 13,07,05",0.115,G,C
MAC000094,"05:00:00 13,07,05",0.164,G,C
MAC000094,"05:30:00 13,07,05",0.161,G,C
MAC000094,"06:00:00 13,07,05",0.113,G,C
MAC000094,"06:30:00 13,07,05",0.108,G,C
MAC000094,"07:00:00 13,07,05",0.109,G,C
MAC000094,"07:30:00 13,07,05",0.151,G,C
MAC000094,"08:00:00 13,07,05",0.141,G,C
MAC000094,"08:30:00 13,07,05",0.105,G,C
MAC000094,"09:00:00 13,07,05",0.105,G,C
MAC000094,"09:30:00 13,07,05",0.193,G,C
MAC000094,"10:00:00 13,07,05",0.164,G,C
MAC000094,"10:30:00 13,07,05",0.13,G,C
MAC000094,"11:00:00 13,07,05",0.108,G,C
MAC000094,"11:30:00 13,07,05",0.107,G,C
MAC000094,"12:00:00 13,07,05",0.14,G,C
MAC000094,"12:30:00 13,07,05",0.148,G,C
MAC000094,"13:00:00 13,07,05",0.121,G,C
MAC000094,"13:30:00 13,07,05",0.106,G,C
MAC000094,"14:00:00 13,07,05",0.106,G,C
MAC000094,"14:30:00 13,07,05",0.148,G,C
MAC000094,"15:00:00 13,07,05",0.149,G,C
MAC000094,"15:30:00 13,07,05",0.134,G,C
MAC000094,"16:00:00 13,07,05",0.169,G,C
MAC000094,"16:30:00 13,07,05",0.116,G,C
MAC000094,"17:00:00 13,07,05",0.157,G,C
MAC000094,"17:30:00 13,07,05",0.184,G,C
MAC000094,"18:00:00 13,07,05",0.144,G,C
MAC000094,"18:30:00 13,07,05",0.108,G,C
MAC000094,"19:00:00 13,07,05",0.107,G,C
MAC000094,"19:30:00 13,07,05",0.147,G,C
MAC000094,"20:00:00 13,07,05",0.148,G,C
MAC000094,"20:30:00 13,07,05",0.111,G,C
MAC000094,"21:00:00 13,07,05",0.122,G,C
MAC000094,"21:30:00 13,07,05",0.114,G,C
MAC000094,"22:00:00 13,07,05",0.198,G,C
MAC000094,"22:30:00 13,07,05",0.182,G,C
MAC000094,"23:00:00 13,07,05",0.113,G,C
MAC000094,"23:30:00 13,07,05",0.109,G,C
MAC000094,"00:00:00 13,08,05",0.12,G,C
MAC000094,"00:30:00 13,08,05",0.15,G,C
MAC000094,"01:00:00 13,08,05",0.129,G,C
MAC000094,"01:30:00 13,08,05",0.104,G,C
MAC000094,"02:00:00 13,08,05",0.105,G,C
MAC000094,"02:30:00 13,08,05",0.13,G,C
MAC000094,"03:00:00 13,08,05",0.146,G,C
MAC000094,"03:30:00 13,08,05",0.108,G,C
MAC000094,"04:00:00 13,08,05",0.103,G,C
MAC000094,"04:30:00 13,08,05",0.182,G,C
MAC000094,"05:00:00 13,08,05",0.197,G,C
MAC000094,"05:30:00 13,08,05",0.153,G,C
MAC000094,"06:00:00 13,08,05",0.106,G,C
MAC000094,"06:30:00 13,08,05",0.106,G,C
MAC000094,"07:00:00 13,08,05",0.12,G,C
MAC000094,"07:30:00 13,08,05",0.147,G,C
MAC000094,"08:00:00 13,08,05",0.121,G,C
MAC000094,"08:30:00 13,08,05",0.103,G,C
MAC000094,"09:00:00 13,08,05",0.103,G,C
MAC000094,"09:30:00 13,08,05",0.135,G,C
MAC000094,"10:00:00 13,08,05",0.145,G,C
MAC000094,"10:30:00 13,08,05",0.124,G,C
MAC000094,"11:00:00 13,08,05",0.173,G,C
MAC000094,"11:30:00 13,08,05",0.115,G,C
MAC000094,"12:00:00 13,08,05",0.144,G,C
MAC000094,"12:30:00 13,08,05",0.149,G,C
MAC000094,"13:00:00 13,08,05",0.125,G,C
MAC000094,"13:30:00 13,08,05",0.105,G,C
MAC000094,"14:00:00 13,08,05",0.106,G,C
MAC000094,"14:30:00 13,08,05",0.13,G,C
MAC000094,"15:00:00 13,08,05",0.148,G,C
MAC000094,"15:30:00 13,08,05",0.145,G,C
MAC000094,"16:00:00 13,08,05",0.108,G,C
MAC000094,"16:30:00 13,08,05",0.105,G,C
MAC000094,"17:00:00 13,08,05",0.146,G,C
MAC000094,"17:30:00 13,08,05",0.221,G,C
MAC000094,"18:00:00 13,08,05",0.158,G,C
MAC000094,"18:30:00 13,08,05",0.125,G,C
MAC000094,"19:00:00 13,08,05",0.106,G,C
MAC000094,"19:30:00 13,08,05",0.105,G,C
MAC000094,"20:00:00 13,08,05",0.124,G,C
MAC000094,"20:30:00 13,08,05",0.149,G,C
MAC000094,"21:00:00 13,08,05",0.129,G,C
MAC000094,"21:30:00 13,08,05",0.106,G,C
MAC000094,"22:00:00 13,08,05",0.106,G,C
MAC000094,"22:30:00 13,08,05",0.118,G,C
MAC000094,"23:00:00 13,08,05",0.147,G,C
MAC000094,"23:30:00 13,08,05",0.19,G,C
MAC000094,"00:00:00 13,09,05",0.127,G,C
MAC000094,"00:30:00 13,09,05",0.111,G,C
MAC000094,"01:00:00 13,09,05",0.128,G,C
MAC000094,"01:30:00 13,09,05",0.148,G,C
MAC000094,"02:00:00 13,09,05",0.114,G,C
MAC000094,"02:30:00 13,09,05",0.105,G,C
MAC000094,"03:00:00 13,09,05",0.105,G,C
MAC000094,"03:30:00 13,09,05",0.138,G,C
MAC000094,"04:00:00 13,09,05",0.131,G,C
MAC000094,"04:30:00 13,09,05",0.106,G,C
MAC000094,"05:00:00 13,09,05",0.134,G,C
MAC000094,"05:30:00 13,09,05",0.13,G,C
MAC000094,"06:00:00 13,09,05",0.224,G,C
MAC000094,"06:30:00 13,09,05",0.116,G,C
MAC000094,"07:00:00 13,09,05",0.107,G,C
MAC000094,"07:30:00 13,09,05",0.105,G,C
MAC000094,"08:00:00 13,09,05",0.146,G,C
MAC000094,"08:30:00 13,09,05",0.119,G,C
MAC000094,"09:00:00 13,09,05",0.104,G,C
MAC000094,"09:30:00 13,09,05",0.104,G,C
MAC000094,"10:00:00 13,09,05",0.136,G,C
MAC000094,"10:30:00 13,09,05",0.128,G,C
MAC000094,"11:00:00 13,09,05",0.103,G,C
MAC000094,"11:30:00 13,09,05",0.103,G,C
MAC000094,"12:00:00 13,09,05",0.127,G,C
MAC000094,"12:30:00 13,09,05",0.134,G,C
MAC000094,"13:00:00 13,09,05",0.103,G,C
MAC000094,"13:30:00 13,09,05",0.104,G,C
MAC000094,"14:00:00 13,09,05",0.12,G,C
MAC000094,"14:30:00 13,09,05",0.146,G,C
MAC000094,"15:00:00 13,09,05",0.104,G,C
MAC000094,"15:30:00 13,09,05",0.103,G,C
MAC000094,"16:00:00 13,09,05",0.109,G,C
MAC000094,"16:30:00 13,09,05",0.145,G,C
MAC000094,"17:00:00 13,09,05",0.116,G,C
MAC000094,"17:30:00 13,09,05",0.134,G,C
MAC000094,"18:00:00 13,09,05",0.141,G,C
MAC000094,"18:30:00 13,09,05",0.199,G,C
MAC000094,"19:00:00 13,09,05",0.133,G,C
MAC000094,"19:30:00 13,09,05",0.104,G,C
MAC000094,"20:00:00 13,09,05",0.104,G,C
MAC000094,"20:30:00 13,09,05",0.136,G,C
MAC000094,"21:00:00 13,09,05",0.126,G,C
MAC000094,"21:30:00 13,09,05",0.103,G,C
MAC000094,"22:00:00 13,09,05",0.102,G,C
MAC000094,"22:30:00 13,09,05",0.135,G,C
MAC000094,"23:00:00 13,09,05",0.123,G,C
MAC000094,"23:30:00 13,09,05",0.103,G,C
MAC000094,"00:00:00 13,10,05",0.103,G,C
MAC000094,"00:30:00 13,10,05",0.134,G,C
MAC000094,"01:00:00 13,10,05",0.119,G,C
MAC000094,"01:30:00 13,10,05",0.102,G,C
MAC000094,"02:00:00 13,10,05",0.1,G,C
MAC000094,"02:30:00 13,10,05",0.136,G,C
MAC000094,"03:00:00 13,10,05",0.109,G,C
MAC000094,"03:30:00 13,10,05",0.101,G,C
MAC000094,"04:00:00 13,10,05",0.103,G,C
MAC000094,"04:30:00 13,10,05",0.141,G,C
MAC000094,"05:00:00 13,10,05",0.1,G,C
MAC000094,"05:30:00 13,10,05",0.102,G,C
MAC000094,"06:00:00 13,10,05",0.116,G,C
MAC000094,"06:30:00 13,10,05",0.186,G,C
MAC000094,"07:00:00 13,10,05",0.141,G,C
MAC000094,"07:30:00 13,10,05",0.138,G,C
MAC000094,"08:00:00 13,10,05",0.148,G,C
MAC000094,"08:30:00 13,10,05",0.112,G,C
MAC000094,"09:00:00 13,10,05",0.102,G,C
MAC000094,"09:30:00 13,10,05",0.107,G,C
MAC000094,"10:00:00 13,10,05",0.14,G,C
MAC000094,"10:30:00 13,10,05",0.101,G,C
MAC000094,"11:00:00 13,10,05",0.101,G,C
MAC000094,"11:30:00 13,10,05",0.123,G,C
MAC000094,"12:00:00 13,10,05",0.123,G,C
MAC000094,"12:30:00 13,10,05",0.102,G,C
MAC000094,"13:00:00 13,10,05",0.179,G,C
MAC000094,"13:30:00 13,10,05",0.158,G,C
MAC000094,"14:00:00 13,10,05",0.114,G,C
MAC000094,"14:30:00 13,10,05",0.104,G,C
MAC000094,"15:00:00 13,10,05",0.115,G,C
MAC000094,"15:30:00 13,10,05",0.145,G,C
MAC000094,"16:00:00 13,10,05",0.102,G,C
MAC000094,"16:30:00 13,10,05",0.102,G,C
MAC000094,"17:00:00 13,10,05",0.117,G,C
MAC000094,"17:30:00 13,10,05",0.177,G,C
MAC000094,"18:00:00 13,10,05",0.107,G,C
MAC000094,"18:30:00 13,10,05",0.102,G,C
MAC000094,"19:00:00 13,10,05",0.125,G,C
MAC000094,"19:30:00 13,10,05",0.216,G,C
MAC000094,"20:00:00 13,10,05",0.113,G,C
MAC000094,"20:30:00 13,10,05",0.106,G,C
MAC000094,"21:00:00 13,10,05",0.116,G,C
MAC000094,"21:30:00 13,10,05",0.143,G,C
MAC000094,"22:00:00 13,10,05",0.103,G,C
MAC000094,"22:30:00 13,10,05",0.103,G,C
MAC000094,"23:00:00 13,10,05",0.122,G,C
MAC000094,"23:30:00 13,10,05",0.133,G,C
MAC000094,"00:00:00 13,11,05",0.102,G,C
MAC000094,"00:30:00 13,11,05",0.101,G,C
MAC000094,"01:00:00 13,11,05",0.13,G,C
MAC000094,"01:30:00 13,11,05",0.16,G,C
MAC000094,"02:00:00 13,11,05",0.148,G,C
MAC000094,"02:30:00 13,11,05",0.11,G,C
MAC000094,"03:00:00 13,11,05",0.148,G,C
MAC000094,"03:30:00 13,11,05",0.105,G,C
MAC000094,"04:00:00 13,11,05",0.104,G,C
MAC000094,"04:30:00 13,11,05",0.124,G,C
MAC000094,"05:00:00 13,11,05",0.122,G,C
MAC000094,"05:30:00 13,11,05",0.102,G,C
MAC000094,"06:00:00 13,11,05",0.102,G,C
MAC000094,"06:30:00 13,11,05",0.138,G,C
MAC000094,"07:00:00 13,11,05",0.103,G,C
MAC000094,"07:30:00 13,11,05",0.133,G,C
MAC000094,"08:00:00 13,11,05",0.144,G,C
MAC000094,"08:30:00 13,11,05",0.11,G,C
MAC000094,"09:00:00 13,11,05",0.102,G,C
MAC000094,"09:30:00 13,11,05",0.117,G,C
MAC000094,"10:00:00 13,11,05",0.123,G,C
MAC000094,"10:30:00 13,11,05",0.099,G,C
MAC000094,"11:00:00 13,11,05",0.1,G,C
MAC000094,"11:30:00 13,11,05",0.14,G,C
MAC000094,"12:00:00 13,11,05",0.1,G,C
MAC000094,"12:30:00 13,11,05",0.101,G,C
MAC000094,"13:00:00 13,11,05",0.126,G,C
MAC000094,"13:30:00 13,11,05",0.116,G,C
MAC000094,"14:00:00 13,11,05",0.171,G,C
MAC000094,"14:30:00 13,11,05",0.129,G,C
MAC000094,"15:00:00 13,11,05",0.145,G,C
MAC000094,"15:30:00 13,11,05",0.104,G,C
MAC000094,"16:00:00 13,11,05",0.102,G,C
MAC000094,"16:30:00 13,11,05",0.127,G,C
MAC000094,"17:00:00 13,11,05",0.122,G,C
MAC000094,"17:30:00 13,11,05",0.134,G,C
MAC000094,"18:00:00 13,11,05",0.11,G,C
MAC000094,"18:30:00 13,11,05",0.139,G,C
MAC000094,"19:00:00 13,11,05",0.101,G,C
MAC000094,"19:30:00 13,11,05",0.102,G,C
MAC000094,"20:00:00 13,11,05",0.126,G,C
MAC000094,"20:30:00 13,11,05",0.193,G,C
MAC000094,"21:00:00 13,11,05",0.117,G,C
MAC000094,"21:30:00 13,11,05",0.121,G,C
MAC000094,"22:00:00 13,11,05",0.129,G,C
MAC000094,"22:30:00 13,11,05",0.104,G,C
MAC000094,"23:00:00 13,11,05",0.104,G,C
MAC000094,"23:30:00 13,11,05",0.136,G,C
MAC000094,"00:00:00 13,12,05",0.104,G,C
MAC000094,"00:30:00 13,12,05",0.104,G,C
MAC000094,"01:00:00 13,12,05",0.132,G,C
MAC000094,"01:30:00 13,12,05",0.102,G,C
MAC000094,"02:00:00 13,12,05",0.1,G,C
MAC000094,"02:30:00 13,12,05",0.158,G,C
MAC000094,"03:00:00 13,12,05",0.161,G,C
MAC000094,"03:30:00 13,12,05",0.111,G,C
MAC000094,"04:00:00 13,12,05",0.133,G,C
MAC000094,"04:30:00 13,12,05",0.108,G,C
MAC000094,"05:00:00 13,12,05",0.134,G,C
MAC000094,"05:30:00 13,12,05",0.144,G,C
MAC000094,"06:00:00 13,12,05",0.103,G,C
MAC000094,"06:30:00 13,12,05",0.103,G,C
MAC000094,"07:00:00 13,12,05",0.129,G,C
MAC000094,"07:30:00 13,12,05",0.102,G,C
MAC000094,"08:00:00 13,12,05",0.108,G,C
MAC000094,"08:30:00 13,12,05",0.123,G,C
MAC000094,"09:00:00 13,12,05",0.156,G,C
MAC000094,"09:30:00 13,12,05",0.15,G,C
MAC000094,"10:00:00 13,12,05",0.124,G,C
MAC000094,"10:30:00 13,12,05",0.105,G,C
MAC000094,"11:00:00 13,12,05",0.121,G,C
MAC000094,"11:30:00 13,12,05",0.114,G,C
MAC000094,"12:00:00 13,12,05",0.102,G,C
MAC000094,"12:30:00 13,12,05",0.123,G,C
MAC000094,"13:00:00 13,12,05",0.11,G,C
MAC000094,"13:30:00 13,12,05",0.103,G,C
MAC000094,"14:00:00 13,12,05",0.128,G,C
MAC000094,"14:30:00 13,12,05",0.108,G,C
MAC000094,"15:00:00 13,12,05",0.102,G,C
MAC000094,"15:30:00 13,12,05",0.204,G,C
MAC000094,"16:00:00 13,12,05",0.126,G,C
MAC000094,"16:30:00 13,12,05",0.107,G,C
MAC000094,"17:00:00 13,12,05",0.132,G,C
MAC000094,"17:30:00 13,12,05",0.142,G,C
MAC000094,"18:00:00 13,12,05",0.115,G,C
MAC000094,"18:30:00 13,12,05",0.129,G,C
MAC000094,"19:00:00 13,12,05",0.108,G,C
MAC000094,"19:30:00 13,12,05",0.103,G,C
MAC000094,"20:00:00 13,12,05",0.129,G,C
MAC000094,"20:30:00 13,12,05",0.105,G,C
MAC000094,"21:00:00 13,12,05",0.102,G,C
MAC000094,"21:30:00 13,12,05",0.144,G,C
MAC000094,"22:00:00 13,12,05",0.177,G,C
MAC000094,"22:30:00 13,12,05",0.114,G,C
MAC000094,"23:00:00 13,12,05",0.138,G,C
MAC000094,"23:30:00 13,12,05",0.106,G,C
MAC000094,"00:00:00 13,13,05",0.105,G,C
MAC000094,"00:30:00 13,13,05",0.136,G,C
MAC000094,"01:00:00 13,13,05",0.104,G,C
MAC000094,"01:30:00 13,13,05",0.104,G,C
MAC000094,"02:00:00 13,13,05",0.134,G,C
MAC000094,"02:30:00 13,13,05",0.102,G,C
MAC000094,"03:00:00 13,13,05",0.101,G,C
MAC000094,"03:30:00 13,13,05",0.134,G,C
MAC000094,"04:00:00 13,13,05",0.141,G,C
MAC000094,"04:30:00 13,13,05",0.154,G,C
MAC000094,"05:00:00 13,13,05",0.172,G,C
MAC000094,"05:30:00 13,13,05",0.113,G,C
MAC000094,"06:00:00 13,13,05",0.103,G,C
MAC000094,"06:30:00 13,13,05",0.133,G,C
MAC000094,"07:00:00 13,13,05",0.101,G,C
MAC000094,"07:30:00 13,13,05",0.1,G,C
MAC000094,"08:00:00 13,13,05",0.131,G,C
MAC000094,"08:30:00 13,13,05",0.1,G,C
MAC000094,"09:00:00 13,13,05",0.101,G,C
MAC000094,"09:30:00 13,13,05",0.131,G,C
MAC000094,"10:00:00 13,13,05",0.1,G,C
MAC000094,"10:30:00 13,13,05",0.166,G,C
MAC000094,"11:00:00 13,13,05",0.155,G,C
MAC000094,"11:30:00 13,13,05",0.106,G,C
MAC000094,"12:00:00 13,13,05",0.103,G,C
MAC000094,"12:30:00 13,13,05",0.135,G,C
MAC000094,"13:00:00 13,13,05",0.102,G,C
MAC000094,"13:30:00 13,13,05",0.103,G,C
MAC000094,"14:00:00 13,13,05",0.135,G,C
MAC000094,"14:30:00 13,13,05",0.102,G,C
MAC000094,"15:00:00 13,13,05",0.103,G,C
MAC000094,"15:30:00 13,13,05",0.139,G,C
MAC000094,"16:00:00 13,13,05",0.103,G,C
