cell_id,DateTime,KWH/hh (per half hour) ,site_id,region
MAC000058,"13:30:00 13,29,09",0.201,E,A
MAC000058,"14:00:00 13,29,09",0.775,E,A
MAC000058,"14:30:00 13,29,09",0.283,E,A
MAC000058,"15:00:00 13,29,09",0.068,E,A
MAC000058,"15:30:00 13,29,09",0.434,E,A
MAC000058,"16:00:00 13,29,09",0.582,E,A
MAC000058,"16:30:00 13,29,09",0.09,E,A
MAC000058,"17:00:00 13,29,09",0.093,E,A
MAC000058,"17:30:00 13,29,09",0.217,E,A
MAC000058,"18:00:00 13,29,09",0.127,E,A
MAC000058,"18:30:00 13,29,09",0.087,E,A
MAC000058,"19:00:00 13,29,09",0.072,E,A
MAC000058,"19:30:00 13,29,09",0.095,E,A
MAC000058,"20:00:00 13,29,09",0.101,E,A
MAC000058,"20:30:00 13,29,09",0.027,E,A
MAC000058,"21:00:00 13,29,09",0.053,E,A
MAC000058,"21:30:00 13,29,09",0.062,E,A
MAC000058,"22:00:00 13,29,09",0.042,E,A
MAC000058,"22:30:00 13,29,09",0.015,E,A
MAC000058,"23:00:00 13,29,09",0.014,E,A
MAC000058,"23:30:00 13,29,09",0.039,E,A
MAC000058,"00:00:00 13,30,09",0.045,E,A
MAC000058,"00:30:00 13,30,09",0.015,E,A
MAC000058,"01:00:00 13,30,09",0.015,E,A
MAC000058,"01:30:00 13,30,09",0.034,E,A
MAC000058,"02:00:00 13,30,09",0.047,E,A
MAC000058,"02:30:00 13,30,09",0.015,E,A
MAC000058,"03:00:00 13,30,09",0.015,E,A
MAC000058,"03:30:00 13,30,09",0.031,E,A
MAC000058,"04:00:00 13,30,09",0.049,E,A
MAC000058,"04:30:00 13,30,09",0.015,E,A
MAC000058,"05:00:00 13,30,09",0.015,E,A
MAC000058,"05:30:00 13,30,09",0.039,E,A
MAC000058,"06:00:00 13,30,09",0.327,E,A
MAC000058,"06:30:00 13,30,09",0.078,E,A
MAC000058,"07:00:00 13,30,09",0.05,E,A
MAC000058,"07:30:00 13,30,09",0.245,E,A
MAC000058,"08:00:00 13,30,09",0.069,E,A
MAC000058,"08:30:00 13,30,09",0.023,E,A
MAC000058,"09:00:00 13,30,09",0.019,E,A
MAC000058,"09:30:00 13,30,09",0.047,E,A
MAC000058,"10:00:00 13,30,09",0.035,E,A
MAC000058,"10:30:00 13,30,09",0.014,E,A
MAC000058,"11:00:00 13,30,09",0.014,E,A
MAC000058,"11:30:00 13,30,09",0.046,E,A
MAC000058,"12:00:00 13,30,09",0.034,E,A
MAC000058,"12:30:00 13,30,09",0.014,E,A
MAC000058,"13:00:00 13,30,09",0.015,E,A
MAC000058,"13:30:00 13,30,09",0.043,E,A
MAC000058,"14:00:00 13,30,09",0.035,E,A
MAC000058,"14:30:00 13,30,09",0.015,E,A
MAC000058,"15:00:00 13,30,09",0.014,E,A
MAC000058,"15:30:00 13,30,09",0.041,E,A
MAC000058,"16:00:00 13,30,09",0.038,E,A
MAC000058,"16:30:00 13,30,09",0.014,E,A
MAC000058,"17:00:00 13,30,09",0.042,E,A
MAC000058,"17:30:00 13,30,09",0.067,E,A
MAC000058,"18:00:00 13,30,09",0.056,E,A
MAC000058,"18:30:00 13,30,09",0.017,E,A
MAC000058,"19:00:00 13,30,09",0.014,E,A
MAC000058,"19:30:00 13,30,09",0.048,E,A
MAC000058,"20:00:00 13,30,09",0.038,E,A
MAC000058,"20:30:00 13,30,09",0.022,E,A
MAC000058,"21:00:00 13,30,09",0.026,E,A
MAC000058,"21:30:00 13,30,09",0.059,E,A
MAC000058,"22:00:00 13,30,09",0.032,E,A
MAC000058,"22:30:00 13,30,09",0.015,E,A
MAC000058,"23:00:00 13,30,09",0.021,E,A
MAC000058,"23:30:00 13,30,09",0.051,E,A
MAC000058,"00:00:00 13,01,10",0.02,E,A
MAC000058,"00:30:00 13,01,10",0.015,E,A
MAC000058,"01:00:00 13,01,10",0.026,E,A
MAC000058,"01:30:00 13,01,10",0.05,E,A
MAC000058,"02:00:00 13,01,10",0.016,E,A
MAC000058,"02:30:00 13,01,10",0.016,E,A
MAC000058,"03:00:00 13,01,10",0.031,E,A
MAC000058,"03:30:00 13,01,10",0.047,E,A
MAC000058,"04:00:00 13,01,10",0.015,E,A
MAC000058,"04:30:00 13,01,10",0.015,E,A
MAC000058,"05:00:00 13,01,10",0.033,E,A
MAC000058,"05:30:00 13,01,10",0.043,E,A
MAC000058,"06:00:00 13,01,10",0.015,E,A
MAC000058,"06:30:00 13,01,10",0.014,E,A
MAC000058,"07:00:00 13,01,10",0.035,E,A
MAC000058,"07:30:00 13,01,10",0.069,E,A
MAC000058,"08:00:00 13,01,10",0.017,E,A
MAC000058,"08:30:00 13,01,10",0.015,E,A
MAC000058,"09:00:00 13,01,10",0.031,E,A
MAC000058,"09:30:00 13,01,10",0.047,E,A
MAC000058,"10:00:00 13,01,10",0.014,E,A
MAC000058,"10:30:00 13,01,10",0.015,E,A
MAC000058,"11:00:00 13,01,10",0.027,E,A
MAC000058,"11:30:00 13,01,10",0.05,E,A
MAC000058,"12:00:00 13,01,10",0.014,E,A
MAC000058,"12:30:00 13,01,10",0.015,E,A
MAC000058,"13:00:00 13,01,10",0.03,E,A
MAC000058,"13:30:00 13,01,10",0.046,E,A
MAC000058,"14:00:00 13,01,10",0.014,E,A
MAC000058,"14:30:00 13,01,10",0.014,E,A
MAC000058,"15:00:00 13,01,10",0.026,E,A
MAC000058,"15:30:00 13,01,10",0.049,E,A
MAC000058,"16:00:00 13,01,10",0.015,E,A
MAC000058,"16:30:00 13,01,10",0.018,E,A
MAC000058,"17:00:00 13,01,10",0.105,E,A
MAC000058,"17:30:00 13,01,10",0.269,E,A
MAC000058,"18:00:00 13,01,10",0.151,E,A
MAC000058,"18:30:00 13,01,10",0.113,E,A
MAC000058,"19:00:00 13,01,10",0.106,E,A
MAC000058,"19:30:00 13,01,10",0.105,E,A
MAC000058,"20:00:00 13,01,10",0.087,E,A
MAC000058,"20:30:00 13,01,10",0.075,E,A
MAC000058,"21:00:00 13,01,10",0.064,E,A
MAC000058,"21:30:00 13,01,10",0.07,E,A
MAC000058,"22:00:00 13,01,10",0.056,E,A
MAC000058,"22:30:00 13,01,10",0.046,E,A
MAC000058,"23:00:00 13,01,10",0.014,E,A
MAC000058,"23:30:00 13,01,10",0.015,E,A
MAC000058,"00:00:00 13,02,10",0.014,E,A
MAC000058,"00:30:00 13,02,10",0.054,E,A
MAC000058,"01:00:00 13,02,10",0.045,E,A
MAC000058,"01:30:00 13,02,10",0.015,E,A
MAC000058,"02:00:00 13,02,10",0.015,E,A
MAC000058,"02:30:00 13,02,10",0.018,E,A
MAC000058,"03:00:00 13,02,10",0.053,E,A
MAC000058,"03:30:00 13,02,10",0.036,E,A
MAC000058,"04:00:00 13,02,10",0.014,E,A
MAC000058,"04:30:00 13,02,10",0.015,E,A
MAC000058,"05:00:00 13,02,10",0.032,E,A
MAC000058,"05:30:00 13,02,10",0.051,E,A
MAC000058,"06:00:00 13,02,10",0.023,E,A
MAC000058,"06:30:00 13,02,10",0.016,E,A
MAC000058,"07:00:00 13,02,10",0.022,E,A
MAC000058,"07:30:00 13,02,10",0.078,E,A
MAC000058,"08:00:00 13,02,10",0.081,E,A
MAC000058,"08:30:00 13,02,10",0.248,E,A
MAC000058,"09:00:00 13,02,10",0.048,E,A
MAC000058,"09:30:00 13,02,10",0.104,E,A
MAC000058,"10:00:00 13,02,10",0.08,E,A
MAC000058,"10:30:00 13,02,10",0.068,E,A
MAC000058,"11:00:00 13,02,10",0.088,E,A
MAC000058,"11:30:00 13,02,10",0.099,E,A
MAC000058,"12:00:00 13,02,10",0.07,E,A
MAC000058,"12:30:00 13,02,10",0.074,E,A
MAC000058,"13:00:00 13,02,10",0.101,E,A
MAC000058,"13:30:00 13,02,10",0.078,E,A
MAC000058,"14:00:00 13,02,10",0.067,E,A
MAC000058,"14:30:00 13,02,10",0.067,E,A
MAC000058,"15:00:00 13,02,10",0.103,E,A
MAC000058,"15:30:00 13,02,10",0.082,E,A
MAC000058,"16:00:00 13,02,10",0.066,E,A
MAC000058,"16:30:00 13,02,10",0.066,E,A
MAC000058,"17:00:00 13,02,10",0.155,E,A
MAC000058,"17:30:00 13,02,10",0.235,E,A
MAC000058,"18:00:00 13,02,10",0.099,E,A
MAC000058,"18:30:00 13,02,10",0.073,E,A
MAC000058,"19:00:00 13,02,10",0.105,E,A
MAC000058,"19:30:00 13,02,10",0.095,E,A
MAC000058,"20:00:00 13,02,10",0.074,E,A
MAC000058,"20:30:00 13,02,10",0.072,E,A
MAC000058,"21:00:00 13,02,10",0.107,E,A
MAC000058,"21:30:00 13,02,10",0.066,E,A
MAC000058,"22:00:00 13,02,10",0.018,E,A
MAC000058,"22:30:00 13,02,10",0.014,E,A
MAC000058,"23:00:00 13,02,10",0.052,E,A
MAC000058,"23:30:00 13,02,10",0.031,E,A
MAC000058,"00:00:00 13,03,10",0.015,E,A
MAC000058,"00:30:00 13,03,10",0.014,E,A
MAC000058,"01:00:00 13,03,10",0.051,E,A
MAC000058,"01:30:00 13,03,10",0.036,E,A
MAC000058,"02:00:00 13,03,10",0.016,E,A
MAC000058,"02:30:00 13,03,10",0.015,E,A
MAC000058,"03:00:00 13,03,10",0.047,E,A
MAC000058,"03:30:00 13,03,10",0.036,E,A
MAC000058,"04:00:00 13,03,10",0.015,E,A
MAC000058,"04:30:00 13,03,10",0.015,E,A
MAC000058,"05:00:00 13,03,10",0.038,E,A
MAC000058,"05:30:00 13,03,10",0.05,E,A
MAC000058,"06:00:00 13,03,10",0.016,E,A
MAC000058,"06:30:00 13,03,10",0.015,E,A
MAC000058,"07:00:00 13,03,10",0.03,E,A
MAC000058,"07:30:00 13,03,10",0.088,E,A
MAC000058,"08:00:00 13,03,10",0.272,E,A
MAC000058,"08:30:00 13,03,10",0.044,E,A
MAC000058,"09:00:00 13,03,10",0.069,E,A
MAC000058,"09:30:00 13,03,10",0.095,E,A
MAC000058,"10:00:00 13,03,10",0.17,E,A
MAC000058,"10:30:00 13,03,10",0.161,E,A
MAC000058,"11:00:00 13,03,10",0.273,E,A
MAC000058,"11:30:00 13,03,10",0.137,E,A
MAC000058,"12:00:00 13,03,10",0.017,E,A
MAC000058,"12:30:00 13,03,10",0.028,E,A
MAC000058,"13:00:00 13,03,10",0.051,E,A
MAC000058,"13:30:00 13,03,10",0.032,E,A
MAC000058,"14:00:00 13,03,10",0.069,E,A
MAC000058,"14:30:00 13,03,10",0.094,E,A
MAC000058,"15:00:00 13,03,10",0.102,E,A
MAC000058,"15:30:00 13,03,10",0.073,E,A
MAC000058,"16:00:00 13,03,10",0.066,E,A
MAC000058,"16:30:00 13,03,10",0.066,E,A
MAC000058,"17:00:00 13,03,10",0.231,E,A
MAC000058,"17:30:00 13,03,10",0.169,E,A
MAC000058,"18:00:00 13,03,10",0.102,E,A
MAC000058,"18:30:00 13,03,10",0.073,E,A
MAC000058,"19:00:00 13,03,10",0.094,E,A
MAC000058,"19:30:00 13,03,10",0.105,E,A
MAC000058,"20:00:00 13,03,10",0.072,E,A
MAC000058,"20:30:00 13,03,10",0.047,E,A
MAC000058,"21:00:00 13,03,10",0.069,E,A
MAC000058,"21:30:00 13,03,10",0.09,E,A
MAC000058,"22:00:00 13,03,10",0.027,E,A
MAC000058,"22:30:00 13,03,10",0.015,E,A
MAC000058,"23:00:00 13,03,10",0.017,E,A
MAC000058,"23:30:00 13,03,10",0.052,E,A
MAC000058,"00:00:00 13,04,10",0.035,E,A
MAC000058,"00:30:00 13,04,10",0.015,E,A
MAC000058,"01:00:00 13,04,10",0.015,E,A
MAC000058,"01:30:00 13,04,10",0.047,E,A
MAC000058,"02:00:00 13,04,10",0.042,E,A
MAC000058,"02:30:00 13,04,10",0.016,E,A
MAC000058,"03:00:00 13,04,10",0.016,E,A
MAC000058,"03:30:00 13,04,10",0.037,E,A
MAC000058,"04:00:00 13,04,10",0.05,E,A
MAC000058,"04:30:00 13,04,10",0.019,E,A
MAC000058,"05:00:00 13,04,10",0.016,E,A
MAC000058,"05:30:00 13,04,10",0.021,E,A
MAC000058,"06:00:00 13,04,10",0.053,E,A
MAC000058,"06:30:00 13,04,10",0.034,E,A
MAC000058,"07:00:00 13,04,10",0.021,E,A
MAC000058,"07:30:00 13,04,10",0.053,E,A
MAC000058,"08:00:00 13,04,10",0.068,E,A
MAC000058,"08:30:00 13,04,10",0.286,E,A
MAC000058,"09:00:00 13,04,10",0.065,E,A
MAC000058,"09:30:00 13,04,10",0.073,E,A
MAC000058,"10:00:00 13,04,10",0.069,E,A
MAC000058,"10:30:00 13,04,10",0.085,E,A
MAC000058,"11:00:00 13,04,10",0.1,E,A
MAC000058,"11:30:00 13,04,10",0.077,E,A
MAC000058,"12:00:00 13,04,10",0.066,E,A
MAC000058,"12:30:00 13,04,10",0.072,E,A
MAC000058,"13:00:00 13,04,10",0.102,E,A
MAC000058,"13:30:00 13,04,10",0.037,E,A
MAC000058,"14:00:00 13,04,10",0.016,E,A
MAC000058,"14:30:00 13,04,10",0.017,E,A
MAC000058,"15:00:00 13,04,10",0.051,E,A
MAC000058,"15:30:00 13,04,10",0.037,E,A
MAC000058,"16:00:00 13,04,10",0.017,E,A
MAC000058,"16:30:00 13,04,10",0.016,E,A
MAC000058,"17:00:00 13,04,10",0.066,E,A
MAC000058,"17:30:00 13,04,10",0.153,E,A
MAC000058,"18:00:00 13,04,10",0.567,E,A
MAC000058,"18:30:00 13,04,10",0.151,E,A
MAC000058,"19:00:00 13,04,10",0.109,E,A
MAC000058,"19:30:00 13,04,10",0.103,E,A
MAC000058,"20:00:00 13,04,10",0.558,E,A
MAC000058,"20:30:00 13,04,10",0.361,E,A
MAC000058,"21:00:00 13,04,10",0.098,E,A
MAC000058,"21:30:00 13,04,10",0.089,E,A
MAC000058,"22:00:00 13,04,10",0.053,E,A
MAC000058,"22:30:00 13,04,10",0.048,E,A
MAC000058,"23:00:00 13,04,10",0.035,E,A
MAC000058,"23:30:00 13,04,10",0.014,E,A
MAC000058,"00:00:00 13,05,10",0.015,E,A
MAC000058,"00:30:00 13,05,10",0.034,E,A
MAC000058,"01:00:00 13,05,10",0.05,E,A
MAC000058,"01:30:00 13,05,10",0.04,E,A
MAC000058,"02:00:00 13,05,10",0.015,E,A
MAC000058,"02:30:00 13,05,10",0.017,E,A
MAC000058,"03:00:00 13,05,10",0.034,E,A
MAC000058,"03:30:00 13,05,10",0.051,E,A
MAC000058,"04:00:00 13,05,10",0.029,E,A
MAC000058,"04:30:00 13,05,10",0.016,E,A
MAC000058,"05:00:00 13,05,10",0.016,E,A
MAC000058,"05:30:00 13,05,10",0.047,E,A
MAC000058,"06:00:00 13,05,10",0.045,E,A
MAC000058,"06:30:00 13,05,10",0.016,E,A
MAC000058,"07:00:00 13,05,10",0.016,E,A
MAC000058,"07:30:00 13,05,10",0.059,E,A
MAC000058,"08:00:00 13,05,10",0.084,E,A
MAC000058,"08:30:00 13,05,10",0.293,E,A
MAC000058,"09:00:00 13,05,10",0.029,E,A
MAC000058,"09:30:00 13,05,10",0.087,E,A
MAC000058,"10:00:00 13,05,10",0.108,E,A
MAC000058,"10:30:00 13,05,10",0.078,E,A
MAC000058,"11:00:00 13,05,10",0.063,E,A
MAC000058,"11:30:00 13,05,10",0.018,E,A
MAC000058,"12:00:00 13,05,10",0.054,E,A
MAC000058,"12:30:00 13,05,10",0.04,E,A
MAC000058,"13:00:00 13,05,10",0.061,E,A
MAC000058,"13:30:00 13,05,10",0.067,E,A
MAC000058,"14:00:00 13,05,10",0.091,E,A
MAC000058,"14:30:00 13,05,10",0.099,E,A
MAC000058,"15:00:00 13,05,10",0.07,E,A
MAC000058,"15:30:00 13,05,10",0.066,E,A
MAC000058,"16:00:00 13,05,10",0.082,E,A
MAC000058,"16:30:00 13,05,10",0.1,E,A
MAC000058,"17:00:00 13,05,10",0.118,E,A
MAC000058,"17:30:00 13,05,10",0.228,E,A
MAC000058,"18:00:00 13,05,10",0.129,E,A
MAC000058,"18:30:00 13,05,10",0.101,E,A
MAC000058,"19:00:00 13,05,10",0.071,E,A
MAC000058,"19:30:00 13,05,10",0.075,E,A
MAC000058,"20:00:00 13,05,10",0.104,E,A
MAC000058,"20:30:00 13,05,10",0.097,E,A
MAC000058,"21:00:00 13,05,10",0.066,E,A
MAC000058,"21:30:00 13,05,10",0.048,E,A
MAC000058,"22:00:00 13,05,10",0.05,E,A
MAC000058,"22:30:00 13,05,10",0.034,E,A
MAC000058,"23:00:00 13,05,10",0.014,E,A
MAC000058,"23:30:00 13,05,10",0.015,E,A
MAC000058,"00:00:00 13,06,10",0.035,E,A
MAC000058,"00:30:00 13,06,10",0.049,E,A
MAC000058,"01:00:00 13,06,10",0.018,E,A
MAC000058,"01:30:00 13,06,10",0.015,E,A
MAC000058,"02:00:00 13,06,10",0.024,E,A
MAC000058,"02:30:00 13,06,10",0.051,E,A
MAC000058,"03:00:00 13,06,10",0.026,E,A
MAC000058,"03:30:00 13,06,10",0.015,E,A
MAC000058,"04:00:00 13,06,10",0.016,E,A
MAC000058,"04:30:00 13,06,10",0.052,E,A
MAC000058,"05:00:00 13,06,10",0.03,E,A
MAC000058,"05:30:00 13,06,10",0.015,E,A
MAC000058,"06:00:00 13,06,10",0.015,E,A
MAC000058,"06:30:00 13,06,10",0.05,E,A
MAC000058,"07:00:00 13,06,10",0.033,E,A
MAC000058,"07:30:00 13,06,10",0.054,E,A
MAC000058,"08:00:00 13,06,10",0.287,E,A
MAC000058,"08:30:00 13,06,10",0.096,E,A
MAC000058,"09:00:00 13,06,10",0.048,E,A
MAC000058,"09:30:00 13,06,10",0.021,E,A
MAC000058,"10:00:00 13,06,10",0.016,E,A
MAC000058,"10:30:00 13,06,10",0.047,E,A
MAC000058,"11:00:00 13,06,10",0.043,E,A
MAC000058,"11:30:00 13,06,10",0.017,E,A
MAC000058,"12:00:00 13,06,10",0.016,E,A
MAC000058,"12:30:00 13,06,10",0.033,E,A
MAC000058,"13:00:00 13,06,10",0.052,E,A
MAC000058,"13:30:00 13,06,10",0.023,E,A
MAC000058,"14:00:00 13,06,10",0.017,E,A
MAC000058,"14:30:00 13,06,10",0.03,E,A
MAC000058,"15:00:00 13,06,10",0.051,E,A
MAC000058,"15:30:00 13,06,10",0.023,E,A
MAC000058,"16:00:00 13,06,10",0.016,E,A
MAC000058,"16:30:00 13,06,10",0.029,E,A
MAC000058,"17:00:00 13,06,10",0.248,E,A
MAC000058,"17:30:00 13,06,10",0.135,E,A
MAC000058,"18:00:00 13,06,10",0.095,E,A
MAC000058,"18:30:00 13,06,10",0.074,E,A
MAC000058,"19:00:00 13,06,10",0.106,E,A
MAC000058,"19:30:00 13,06,10",0.097,E,A
MAC000058,"20:00:00 13,06,10",0.072,E,A
MAC000058,"20:30:00 13,06,10",0.072,E,A
MAC000058,"21:00:00 13,06,10",0.091,E,A
MAC000058,"21:30:00 13,06,10",0.073,E,A
MAC000058,"22:00:00 13,06,10",0.015,E,A
MAC000058,"22:30:00 13,06,10",0.014,E,A
MAC000058,"23:00:00 13,06,10",0.045,E,A
MAC000058,"23:30:00 13,06,10",0.039,E,A
MAC000058,"00:00:00 13,07,10",0.015,E,A
MAC000058,"00:30:00 13,07,10",0.015,E,A
MAC000058,"01:00:00 13,07,10",0.043,E,A
MAC000058,"01:30:00 13,07,10",0.04,E,A
MAC000058,"02:00:00 13,07,10",0.015,E,A
MAC000058,"02:30:00 13,07,10",0.02,E,A
MAC000058,"03:00:00 13,07,10",0.044,E,A
MAC000058,"03:30:00 13,07,10",0.038,E,A
MAC000058,"04:00:00 13,07,10",0.015,E,A
MAC000058,"04:30:00 13,07,10",0.015,E,A
MAC000058,"05:00:00 13,07,10",0.031,E,A
MAC000058,"05:30:00 13,07,10",0.05,E,A
MAC000058,"06:00:00 13,07,10",0.015,E,A
MAC000058,"06:30:00 13,07,10",0.016,E,A
MAC000058,"07:00:00 13,07,10",0.036,E,A
MAC000058,"07:30:00 13,07,10",0.087,E,A
MAC000058,"08:00:00 13,07,10",0.046,E,A
MAC000058,"08:30:00 13,07,10",0.294,E,A
MAC000058,"09:00:00 13,07,10",0.074,E,A
MAC000058,"09:30:00 13,07,10",0.09,E,A
MAC000058,"10:00:00 13,07,10",0.075,E,A
MAC000058,"10:30:00 13,07,10",0.084,E,A
MAC000058,"11:00:00 13,07,10",0.101,E,A
MAC000058,"11:30:00 13,07,10",0.094,E,A
MAC000058,"12:00:00 13,07,10",0.07,E,A
MAC000058,"12:30:00 13,07,10",0.092,E,A
MAC000058,"13:00:00 13,07,10",0.099,E,A
MAC000058,"13:30:00 13,07,10",0.067,E,A
MAC000058,"14:00:00 13,07,10",0.066,E,A
MAC000058,"14:30:00 13,07,10",0.095,E,A
MAC000058,"15:00:00 13,07,10",0.091,E,A
MAC000058,"15:30:00 13,07,10",0.067,E,A
MAC000058,"16:00:00 13,07,10",0.066,E,A
MAC000058,"16:30:00 13,07,10",0.098,E,A
MAC000058,"17:00:00 13,07,10",0.212,E,A
MAC000058,"17:30:00 13,07,10",0.163,E,A
MAC000058,"18:00:00 13,07,10",0.1,E,A
MAC000058,"18:30:00 13,07,10",0.11,E,A
MAC000058,"19:00:00 13,07,10",0.087,E,A
MAC000058,"19:30:00 13,07,10",0.076,E,A
MAC000058,"20:00:00 13,07,10",0.072,E,A
MAC000058,"20:30:00 13,07,10",0.107,E,A
MAC000058,"21:00:00 13,07,10",0.088,E,A
MAC000058,"21:30:00 13,07,10",0.054,E,A
MAC000058,"22:00:00 13,07,10",0.018,E,A
MAC000058,"22:30:00 13,07,10",0.039,E,A
MAC000058,"23:00:00 13,07,10",0.047,E,A
MAC000058,"23:30:00 13,07,10",0.014,E,A
MAC000058,"00:00:00 13,08,10",0.015,E,A
MAC000058,"00:30:00 13,08,10",0.037,E,A
MAC000058,"01:00:00 13,08,10",0.05,E,A
MAC000058,"01:30:00 13,08,10",0.016,E,A
MAC000058,"02:00:00 13,08,10",0.015,E,A
MAC000058,"02:30:00 13,08,10",0.028,E,A
MAC000058,"03:00:00 13,08,10",0.051,E,A
MAC000058,"03:30:00 13,08,10",0.019,E,A
MAC000058,"04:00:00 13,08,10",0.015,E,A
MAC000058,"04:30:00 13,08,10",0.024,E,A
MAC000058,"05:00:00 13,08,10",0.051,E,A
MAC000058,"05:30:00 13,08,10",0.024,E,A
MAC000058,"06:00:00 13,08,10",0.016,E,A
MAC000058,"06:30:00 13,08,10",0.019,E,A
MAC000058,"07:00:00 13,08,10",0.059,E,A
MAC000058,"07:30:00 13,08,10",0.065,E,A
MAC000058,"08:00:00 13,08,10",0.256,E,A
MAC000058,"08:30:00 13,08,10",0.062,E,A
MAC000058,"09:00:00 13,08,10",0.062,E,A
MAC000058,"09:30:00 13,08,10",0.068,E,A
MAC000058,"10:00:00 13,08,10",0.07,E,A
MAC000058,"10:30:00 13,08,10",0.097,E,A
MAC000058,"11:00:00 13,08,10",0.093,E,A
MAC000058,"11:30:00 13,08,10",0.065,E,A
MAC000058,"12:00:00 13,08,10",0.076,E,A
MAC000058,"12:30:00 13,08,10",0.102,E,A
MAC000058,"13:00:00 13,08,10",0.077,E,A
MAC000058,"13:30:00 13,08,10",0.016,E,A
MAC000058,"14:00:00 13,08,10",0.017,E,A
MAC000058,"14:30:00 13,08,10",0.182,E,A
MAC000058,"15:00:00 13,08,10",0.037,E,A
MAC000058,"15:30:00 13,08,10",0.036,E,A
MAC000058,"16:00:00 13,08,10",0.09,E,A
MAC000058,"16:30:00 13,08,10",0.09,E,A
MAC000058,"17:00:00 13,08,10",0.157,E,A
MAC000058,"17:30:00 13,08,10",0.179,E,A
MAC000058,"18:00:00 13,08,10",0.13,E,A
MAC000058,"18:30:00 13,08,10",0.107,E,A
MAC000058,"19:00:00 13,08,10",0.105,E,A
MAC000058,"19:30:00 13,08,10",0.091,E,A
MAC000058,"20:00:00 13,08,10",0.072,E,A
MAC000058,"20:30:00 13,08,10",0.072,E,A
MAC000058,"21:00:00 13,08,10",0.095,E,A
MAC000058,"21:30:00 13,08,10",0.084,E,A
MAC000058,"22:00:00 13,08,10",0.04,E,A
MAC000058,"22:30:00 13,08,10",0.015,E,A
MAC000058,"23:00:00 13,08,10",0.015,E,A
MAC000058,"23:30:00 13,08,10",0.041,E,A
MAC000058,"00:00:00 13,09,10",0.049,E,A
MAC000058,"00:30:00 13,09,10",0.022,E,A
MAC000058,"01:00:00 13,09,10",0.015,E,A
MAC000058,"01:30:00 13,09,10",0.016,E,A
MAC000058,"02:00:00 13,09,10",0.054,E,A
MAC000058,"02:30:00 13,09,10",0.037,E,A
MAC000058,"03:00:00 13,09,10",0.015,E,A
MAC000058,"03:30:00 13,09,10",0.015,E,A
MAC000058,"04:00:00 13,09,10",0.038,E,A
MAC000058,"04:30:00 13,09,10",0.049,E,A
MAC000058,"05:00:00 13,09,10",0.016,E,A
MAC000058,"05:30:00 13,09,10",0.016,E,A
MAC000058,"06:00:00 13,09,10",0.024,E,A
MAC000058,"06:30:00 13,09,10",0.051,E,A
MAC000058,"07:00:00 13,09,10",0.029,E,A
MAC000058,"07:30:00 13,09,10",0.053,E,A
MAC000058,"08:00:00 13,09,10",0.042,E,A
MAC000058,"08:30:00 13,09,10",0.116,E,A
MAC000058,"09:00:00 13,09,10",0.066,E,A
MAC000058,"09:30:00 13,09,10",0.09,E,A
MAC000058,"10:00:00 13,09,10",0.046,E,A
MAC000058,"10:30:00 13,09,10",0.018,E,A
MAC000058,"11:00:00 13,09,10",0.054,E,A
MAC000058,"11:30:00 13,09,10",0.037,E,A
MAC000058,"12:00:00 13,09,10",0.016,E,A
MAC000058,"12:30:00 13,09,10",0.017,E,A
MAC000058,"13:00:00 13,09,10",0.052,E,A
MAC000058,"13:30:00 13,09,10",0.036,E,A
MAC000058,"14:00:00 13,09,10",0.017,E,A
MAC000058,"14:30:00 13,09,10",0.016,E,A
MAC000058,"15:00:00 13,09,10",0.051,E,A
MAC000058,"15:30:00 13,09,10",0.036,E,A
MAC000058,"16:00:00 13,09,10",0.016,E,A
MAC000058,"16:30:00 13,09,10",0.081,E,A
MAC000058,"17:00:00 13,09,10",0.228,E,A
MAC000058,"17:30:00 13,09,10",0.149,E,A
MAC000058,"18:00:00 13,09,10",0.096,E,A
MAC000058,"18:30:00 13,09,10",0.102,E,A
MAC000058,"19:00:00 13,09,10",0.103,E,A
MAC000058,"19:30:00 13,09,10",0.072,E,A
MAC000058,"20:00:00 13,09,10",0.072,E,A
MAC000058,"20:30:00 13,09,10",0.089,E,A
MAC000058,"21:00:00 13,09,10",0.102,E,A
MAC000058,"21:30:00 13,09,10",0.051,E,A
MAC000058,"22:00:00 13,09,10",0.019,E,A
MAC000058,"22:30:00 13,09,10",0.034,E,A
MAC000058,"23:00:00 13,09,10",0.049,E,A
MAC000058,"23:30:00 13,09,10",0.015,E,A
MAC000058,"00:00:00 13,10,10",0.014,E,A
MAC000058,"00:30:00 13,10,10",0.032,E,A
MAC000058,"01:00:00 13,10,10",0.049,E,A
MAC000058,"01:30:00 13,10,10",0.016,E,A
MAC000058,"02:00:00 13,10,10",0.015,E,A
MAC000058,"02:30:00 13,10,10",0.016,E,A
MAC000058,"03:00:00 13,10,10",0.053,E,A
MAC000058,"03:30:00 13,10,10",0.031,E,A
MAC000058,"04:00:00 13,10,10",0.016,E,A
MAC000058,"04:30:00 13,10,10",0.016,E,A
MAC000058,"05:00:00 13,10,10",0.047,E,A
MAC000058,"05:30:00 13,10,10",0.036,E,A
MAC000058,"06:00:00 13,10,10",0.017,E,A
MAC000058,"06:30:00 13,10,10",0.02,E,A
MAC000058,"07:00:00 13,10,10",0.042,E,A
MAC000058,"07:30:00 13,10,10",0.082,E,A
